Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Ln(Adjusted intensity)/AU,Start frame,Tracklength,Included in distribution?,
1224,215.468,2.23291e+006,3.45596,137,3,False,
1226,170.1,2.82845e+006,3.64731,137,5,False,
1227,107.233,4.4867e+006,4.4639,137,10,True,
1230,108.178,4.44751e+006,4.56008,138,12,True,
1235,378.957,1.26959e+006,2.69472,139,2,False,
1237,204.961,2.34738e+006,4.39908,139,14,True,
1239,494.363,973214,2.50542,140,2,False,
1244,121.357,3.96449e+006,2.70241,141,2,False,
1246,280.851,1.71308e+006,2.81465,142,2,False,
1248,162.32,2.96402e+006,4.44148,141,11,True,
1249,398.285,1.20798e+006,3.24306,142,3,False,
1252,342.726,1.40381e+006,2.60243,142,2,False,
1253,490.443,980991,2.87339,142,2,False,
1254,6116.19,78663.5,3.10404,142,2,False,
1256,83.798,5.74143e+006,3.4611,142,7,True,
1257,168.525,2.85489e+006,2.80403,136,4,False,
1260,157.178,3.06099e+006,2.99471,143,3,False,
1261,84.8074,5.6731e+006,2.92018,143,3,False,
1263,83.7872,5.74218e+006,3.23452,143,7,True,
1264,189.151,2.54358e+006,3.33637,143,4,False,
1270,1178.07,408398,2.9385,145,2,False,
1273,68.471,7.02664e+006,2.97465,145,2,False,
1283,1147.87,419143,3.16537,147,2,False,
1287,817.119,588801,3.25157,147,2,False,
1290,235.447,2.04343e+006,4.13838,161,2,False,
1291,1373.89,350190,2.45927,149,2,False,
1292,100.818,4.77215e+006,3.23248,148,7,True,
1295,78.5576,6.12444e+006,2.9385,149,2,False,
1296,106.392,4.52215e+006,4.05036,149,9,True,
1298,64.2447,7.48888e+006,2.7357,149,2,False,
1300,82.1942,5.85346e+006,3.66121,149,2,False,
1301,104.615,4.59899e+006,3.63868,149,4,False,
1303,91.9603,5.23183e+006,3.10703,150,3,False,
1305,786.018,612099,2.94753,150,2,False,
1309,98.5699,4.88101e+006,2.7601,150,3,False,
1312,106.847,4.50288e+006,2.82769,152,2,False,
1315,100.686,4.77842e+006,4.5119,120,29,True,
1316,115.843,4.1532e+006,3.18749,152,3,False,
1317,332.004,1.44914e+006,2.68891,153,2,False,
1318,242.251,1.98605e+006,3.621,168,2,False,
1320,262.822,1.8306e+006,2.87285,152,2,False,
1323,255.485,1.88316e+006,3.88215,153,2,False,
1324,242.208,1.9864e+006,2.79174,153,3,False,
1327,1468.53,327622,3.33059,153,2,False,
1328,128.68,3.7389e+006,4.27953,153,5,False,
1329,168.539,2.85466e+006,4.77343,99,52,True,
1335,92.2051,5.21794e+006,3.28221,154,13,True,
1340,134.165,3.58604e+006,4.15031,155,2,False,
1341,87.7926,5.4802e+006,2.60525,156,2,False,
1344,85.0383,5.6577e+006,2.90527,156,5,True,
1352,70.2698,6.84676e+006,3.31687,158,2,False,
1354,72.0809,6.67473e+006,4.09301,158,13,True,
1355,106.932,4.49931e+006,3.55344,158,3,False,
1356,100.162,4.80344e+006,3.72888,158,2,False,
1357,170.511,2.82165e+006,2.54132,159,2,False,
1358,533.353,902068,2.70878,159,2,False,
1362,64.1551,7.49934e+006,3.0617,162,2,False,
1366,39.1979,1.22742e+007,2.66002,160,2,False,
1372,167.198,2.87755e+006,4.00989,161,9,True,
1374,123.4,3.89888e+006,4.47148,161,18,True,
1375,292.511,1.6448e+006,4.84405,196,2,False,
1377,63.7695,7.54468e+006,2.73878,162,2,False,
1380,88.9503,5.40887e+006,3.50922,162,2,False,
1382,112.735,4.2677e+006,2.87042,162,4,False,
1390,58.2461,8.26014e+006,3.29027,163,2,False,
1391,100.91,4.76782e+006,4.37522,147,14,True,
1392,136.018,3.53718e+006,3.66997,164,27,True,
1393,230.762,2.08493e+006,3.36962,164,5,False,
1395,811.099,593172,2.75345,164,2,False,
1396,238.95,2.01348e+006,2.85382,170,2,False,
1397,1898.43,253431,3.79204,164,2,False,
1398,147.395,3.26415e+006,2.88427,159,3,False,
1400,220.18,2.18512e+006,3.16456,165,2,False,
1401,252.732,1.90368e+006,2.60243,165,2,False,
1406,115.63,4.16086e+006,3.89016,172,2,False,
1411,153.902,3.12614e+006,2.54954,166,2,False,
1413,85.4641,5.62951e+006,4.23295,166,15,True,
1414,473.167,1.01681e+006,2.77625,167,2,False,
1419,195.374,2.46256e+006,3.58827,167,3,False,
1422,1134.59,424048,3.44629,168,2,False,
1423,158.173,3.04174e+006,2.85272,169,2,False,
1426,107.284,4.48455e+006,3.24575,169,8,True,
1430,40.3374,1.19274e+007,4.15286,169,2,False,
1433,86.7605,5.54539e+006,3.4692,170,6,True,
1434,134.303,3.58236e+006,2.67391,170,2,False,
1435,148.471,3.2405e+006,4.05782,152,16,True,
1439,120.537,3.99147e+006,3.73935,175,2,False,
1443,88.6025,5.43011e+006,2.854,171,3,False,
1444,147.868,3.25372e+006,4.41765,171,60,True,
1445,131.722,3.65254e+006,4.57701,171,27,True,
1448,168.156,2.86116e+006,3.1437,164,6,False,
1452,84.3844,5.70153e+006,4.26879,173,2,False,
1453,142.207,3.38324e+006,2.7607,174,2,False,
1454,454.54,1.05848e+006,2.66864,175,2,False,
1455,151.84,3.16861e+006,4.11639,165,7,False,
1458,107.096,4.49242e+006,3.23008,175,3,False,
1459,151.264,3.18068e+006,3.75721,175,10,True,
1460,219.658,2.19032e+006,3.50922,175,6,False,
1461,43.4272,1.10788e+007,2.97173,175,2,False,
1464,138.141,3.48282e+006,4.49607,175,31,True,
1465,96.6144,4.9798e+006,2.85492,176,2,False,
1469,546.007,881162,2.95649,177,2,False,
1471,112.73,4.26791e+006,3.06792,178,3,False,
1472,57.3968,8.38236e+006,3.56492,177,2,False,
1473,110.967,4.3357e+006,3.5166,171,4,False,
1475,249.624,1.92738e+006,2.82147,178,2,False,
1477,324.037,1.48477e+006,2.8209,178,5,False,
1480,569.961,844129,4.10478,178,4,False,
1481,107.864,4.46043e+006,2.62476,179,2,False,
1482,147.328,3.26565e+006,2.71194,179,2,False,
1483,76.9623,6.25138e+006,3.47878,179,5,True,
1484,67.0405,7.17657e+006,2.66334,180,2,False,
1489,75.8446,6.34351e+006,2.6493,181,2,False,
1490,109.345,4.40002e+006,2.81901,181,3,False,
1491,160.044,3.00618e+006,2.79679,183,2,False,
1492,74.5997,6.44936e+006,3.91274,181,14,True,
1493,67.9301,7.08258e+006,2.85107,182,2,False,
1495,154.927,3.10547e+006,2.83331,183,3,False,
1499,109.669,4.38701e+006,4.16687,182,7,True,
1504,169.345,2.84107e+006,3.35058,183,21,True,
1510,272.157,1.7678e+006,2.92479,184,2,False,
1512,505.231,952279,2.72076,184,2,False,
1513,652.292,737585,3.80435,184,3,False,
1514,236.285,2.03619e+006,2.91812,185,2,False,
1517,248.462,1.9364e+006,3.55924,185,3,False,
1518,179.713,2.67717e+006,2.95451,181,2,False,
1519,333.736,1.44162e+006,3.09933,186,2,False,
1526,386.953,1.24336e+006,3.58419,187,10,False,
1528,116.738,4.12136e+006,3.52477,187,2,False,
1529,251.713,1.91139e+006,3.88636,187,4,False,
1530,163.047,2.95081e+006,4.48851,187,2,False,
1532,851.361,565120,2.80892,249,2,False,
1536,101.603,4.73531e+006,2.93479,188,3,False,
1537,157.087,3.06277e+006,2.69857,189,2,False,
1538,210.88,2.28149e+006,3.28369,189,4,False,
1539,90.2072,5.33351e+006,3.09589,189,3,False,
1540,83.0804,5.79103e+006,4.2366,189,14,True,
1544,57.2104,8.40967e+006,2.666,190,2,False,
1550,43.2775,1.11171e+007,2.68502,192,2,False,
1554,201.654,2.38587e+006,3.5369,192,4,False,
1558,140.06,3.43511e+006,2.69729,193,2,False,
1563,77.0773,6.24206e+006,3.05274,194,4,False,
1564,146.397,3.28642e+006,3.28252,194,8,True,
1579,164.72,2.92083e+006,4.63886,195,27,True,
1581,149.132,3.22615e+006,3.40313,195,5,False,
1583,66.321,7.25442e+006,4.9223,293,2,False,
1586,816.335,589367,3.25856,196,3,False,
1589,66.0629,7.28277e+006,4.02175,196,3,False,
1591,180.779,2.66137e+006,2.69793,197,2,False,
1592,24.1356,1.99341e+007,3.21477,197,2,False,
1593,210.833,2.282e+006,3.92942,197,3,False,
1596,198.002,2.42988e+006,2.79388,198,2,False,
1600,1354.55,355188,3.10061,198,2,False,
1602,182.628,2.63444e+006,4.71248,161,35,True,
1608,155.225,3.0995e+006,3.32204,199,12,True,
1609,116.852,4.11734e+006,4.21093,199,15,True,
1610,607.776,791609,4.61049,199,2,False,
1611,1097,438580,2.74001,200,2,False,
1612,2144.29,224373,3.08984,201,2,False,
1617,151.977,3.16574e+006,3.19255,201,9,True,
1618,2696.13,178449,3.01516,201,2,False,
1622,182.666,2.63388e+006,4.43321,201,3,False,
1626,130.067,3.69902e+006,3.2286,202,17,True,
1630,482.246,997667,2.92274,203,2,False,
1633,130.296,3.69253e+006,3.43469,203,3,False,
1634,127.154,3.78376e+006,3.44872,203,2,False,
1635,79.771,6.03127e+006,3.12057,204,2,False,
1636,133.963,3.59144e+006,2.81121,204,2,False,
1637,108.912,4.41751e+006,2.53,204,2,False,
1638,192.078,2.50482e+006,2.66666,205,2,False,
1639,137.938,3.48796e+006,2.77684,204,4,False,
1640,668.217,720007,3.4214,204,2,False,
1641,164.62,2.92261e+006,4.38262,204,5,False,
1642,63.99,7.51869e+006,4.93594,204,2,False,
1647,381.599,1.2608e+006,4.47135,205,2,False,
1649,358.607,1.34164e+006,2.62338,206,2,False,
1650,356.348,1.35014e+006,2.9685,206,5,False,
1653,189.072,2.54464e+006,3.06437,206,5,False,
1654,89.4474,5.37881e+006,4.62101,206,13,True,
1658,128.193,3.75309e+006,4.21431,207,12,True,
1659,149.693,3.21405e+006,3.46255,207,5,False,
1661,139.65,3.4452e+006,2.77506,209,2,False,
1662,142.806,3.36905e+006,2.59179,208,2,False,
1663,255.677,1.88175e+006,3.42513,208,2,False,
1664,127.976,3.75947e+006,4.29602,208,3,False,
1665,131.129,3.66906e+006,3.75685,208,6,False,
1668,148.381,3.24246e+006,3.09847,209,2,False,
1672,120.531,3.99168e+006,2.72701,209,2,False,
1673,90.7599,5.30103e+006,4.13204,209,19,True,
1675,119.649,4.02109e+006,3.04688,210,2,False,
1687,73.5648,6.54009e+006,4.02884,211,2,False,
1688,342.551,1.40452e+006,4.92209,211,2,False,
1690,311.409,1.54498e+006,2.61016,212,2,False,
1692,313.932,1.53256e+006,3.13683,212,2,False,
1693,60.4259,7.96216e+006,3.22807,212,2,False,
1695,1170.62,410997,2.90985,212,3,False,
1697,138.663,3.4697e+006,3.30337,212,12,True,
1698,114.075,4.2176e+006,2.54282,212,3,False,
1699,132.588,3.62868e+006,3.09554,212,5,False,
1700,108.322,4.44158e+006,3.25636,212,4,False,
1701,75.9832,6.33194e+006,3.11009,212,5,True,
1703,113.706,4.23127e+006,2.89942,213,2,False,
1705,1076.15,447074,3.43254,213,2,False,
1706,182.967,2.62954e+006,4.09035,213,18,True,
1707,102.155,4.70969e+006,3.42005,213,3,False,
1708,117.928,4.07978e+006,4.25737,213,24,True,
1713,146.617,3.28148e+006,2.7589,214,2,False,
1715,112.861,4.26295e+006,3.94078,214,12,True,
1717,110.022,4.37295e+006,3.80014,215,12,True,
1721,295.352,1.62898e+006,3.13741,217,5,False,
1723,141.052,3.41094e+006,2.69107,217,3,False,
1727,56.5046,8.51472e+006,3.65137,217,2,False,
1731,159.214,3.02184e+006,2.58869,218,3,False,
1733,250.937,1.9173e+006,3.00907,218,2,False,
1735,100.507,4.78693e+006,3.39694,218,12,True,
1737,87.8898,5.47414e+006,4.38159,218,27,True,
1739,60.5199,7.94979e+006,4.23929,219,2,False,
1741,113.21,4.24981e+006,4.07553,219,2,False,
1744,454.744,1.058e+006,2.88888,219,2,False,
1746,121.68,3.954e+006,4.76587,219,18,True,
1750,150.301,3.20105e+006,2.73857,220,3,False,
1761,67.7873,7.09751e+006,2.85711,220,2,False,
1766,126.177,3.81306e+006,3.03961,220,2,False,
1767,114.503,4.2018e+006,3.80591,220,13,True,
1771,178.915,2.6891e+006,3.28076,220,3,False,
1772,108.652,4.42808e+006,3.70394,220,6,True,
1776,352.74,1.36395e+006,4.76233,220,8,False,
1778,73.7467,6.52396e+006,2.8642,221,2,False,
1779,246.456,1.95216e+006,2.84887,222,2,False,
1782,123.265,3.90314e+006,2.82994,221,2,False,
1783,75.5042,6.37211e+006,3.38593,221,2,False,
1786,1265.66,380134,2.68307,222,2,False,
1788,93.2005,5.16221e+006,2.96667,222,3,False,
1789,29.4019,1.63636e+007,2.99471,222,3,False,
1790,110.814,4.34169e+006,2.72452,223,3,False,
1792,335.125,1.43565e+006,3.08375,223,4,False,
1795,146.725,3.27905e+006,4.04571,223,26,True,
1796,167.444,2.87332e+006,4.76087,223,25,True,
1799,403.786,1.19153e+006,3.19935,225,2,False,
1808,146.875,3.27572e+006,3.42987,225,25,True,
1812,165.52,2.90672e+006,2.56553,226,3,False,
1813,130.886,3.67588e+006,2.62246,226,3,False,
1815,321.322,1.49732e+006,2.68285,226,3,False,
1817,173.992,2.76519e+006,3.30646,226,5,False,
1819,228.621,2.10444e+006,3.2485,226,3,False,
1822,91537.8,5255.98,2.76311,227,2,False,
1825,54.003,8.90915e+006,3.91154,227,2,False,
1826,93.1861,5.16301e+006,4.51252,227,6,True,
1827,159.601,3.01453e+006,4.77555,227,8,True,
1830,124.868,3.85302e+006,3.34383,228,9,True,
1834,166.727,2.88568e+006,2.9304,228,2,False,
1836,317.115,1.51718e+006,3.2292,229,2,False,
1837,121.983,3.94415e+006,3.7819,229,21,True,
1838,57.8062,8.323e+006,3.24529,229,2,False,
1843,94.9923,5.06484e+006,3.08723,230,3,False,
1845,395.385,1.21684e+006,2.86997,234,3,False,
1848,194.766,2.47025e+006,2.73816,230,4,False,
1849,68.5987,7.01355e+006,3.98057,236,2,False,
1851,121.412,3.9627e+006,4.27331,230,6,True,
1853,133.224,3.61136e+006,4.31291,231,3,False,
1854,375.82,1.28019e+006,2.469,231,2,False,
1855,529.184,909175,2.67457,231,2,False,
1858,89.2768,5.38909e+006,3.57297,231,6,True,
1861,182.544,2.63565e+006,2.81806,232,2,False,
1863,21.1258,2.2774e+007,3.05723,231,2,False,
1866,122.217,3.93662e+006,3.63833,231,5,False,
1868,3645.06,131992,3.15932,231,2,False,
1869,443.332,1.08524e+006,3.69798,231,2,False,
1871,250.418,1.92127e+006,3.73715,231,7,False,
1876,488.265,985368,4.001,232,2,False,
1877,926.934,519046,4.29874,232,2,False,
1878,494.932,972094,4.02408,232,2,False,
1879,1179.4,407938,4.52271,232,2,False,
1880,64.4379,7.46643e+006,3.81756,232,6,True,
1881,22.9807,2.09358e+007,3.3946,232,2,False,
1883,127.88,3.76228e+006,4.52229,232,2,False,
1884,187.776,2.56221e+006,4.36167,232,6,False,
1886,73.0858,6.58296e+006,3.23933,234,2,False,
1887,621.708,773870,4.51127,232,2,False,
1889,105.354,4.56669e+006,4.42346,232,4,False,
1890,166.38,2.89171e+006,4.7458,232,3,False,
1906,334.145,1.43986e+006,2.72327,233,2,False,
1931,285.075,1.6877e+006,2.6749,234,4,False,
1932,253.007,1.90161e+006,3.91373,233,4,False,
1942,181.917,2.64473e+006,2.88941,234,2,False,
1944,154.126,3.1216e+006,2.80835,234,2,False,
1945,78.6763,6.1152e+006,4.11289,234,24,True,
1946,856.114,561982,2.61575,234,2,False,
1947,106.149,4.53251e+006,2.69343,234,2,False,
1953,284.354,1.69198e+006,3.15038,235,2,False,
1954,17891.1,26891.6,2.85327,235,2,False,
1956,462.212,1.04091e+006,3.41003,235,3,False,
1958,313.995,1.53225e+006,2.73384,235,2,False,
1959,925.937,519604,3.04007,235,2,False,
1960,626.914,767444,3.00389,235,2,False,
1963,26.4295,1.8204e+007,2.87983,235,2,False,
1965,63.3585,7.59362e+006,2.93648,235,2,False,
1967,99.6,4.83053e+006,2.78314,235,3,False,
1968,33.7072,1.42735e+007,3.67916,235,2,False,
1969,1291,372674,4.12307,235,2,False,
1970,124.949,3.85053e+006,3.83924,235,2,False,
1971,345.287,1.39339e+006,3.63876,235,3,False,
1972,112.176,4.28897e+006,3.60792,235,2,False,
1974,217.192,2.21519e+006,4.38746,235,3,False,
1976,70.7398,6.80127e+006,3.56591,235,3,False,
1977,777.008,619196,3.96112,235,3,False,
1978,238.032,2.02124e+006,4.2617,235,2,False,
1982,152.219,3.16072e+006,4.342,235,3,False,
1983,59.7695,8.04961e+006,4.21455,235,2,False,
1985,285.064,1.68777e+006,4.19946,235,3,False,
1986,127.056,3.78669e+006,4.24682,235,2,False,
1987,138.523,3.47321e+006,5.16,235,3,False,
2001,109.498,4.39386e+006,3.70279,236,11,True,
2004,40.2399,1.19563e+007,3.28885,236,2,False,
2005,34.5406,1.39292e+007,3.30226,236,2,False,
2011,52.2529,9.20754e+006,3.39875,236,2,False,
2014,16258.2,29592.4,4.1482,236,2,False,
2016,191.331,2.5146e+006,4.58807,236,3,False,
2017,534.831,899576,4.35141,236,2,False,
2019,73.2807,6.56545e+006,4.80216,236,2,False,
2020,50.0264,9.61734e+006,4.7461,236,2,False,
2021,461.359,1.04283e+006,3.28493,232,2,False,
2033,157.607,3.05265e+006,3.81028,237,9,True,
2034,131.81,3.65012e+006,3.77777,237,4,False,
2035,79.2221,6.07306e+006,3.67079,237,3,False,
2037,122.081,3.94099e+006,4.61463,237,26,True,
2039,254.594,1.88975e+006,2.96307,231,3,False,
2041,1562.04,308008,2.61086,238,2,False,
2043,129.686,3.7099e+006,4.47391,238,15,True,
2045,148.274,3.24482e+006,4.54268,234,2,False,
2046,54.4435,8.83706e+006,3.96009,230,4,False,
2047,154.028,3.12358e+006,4.26482,239,8,True,
2048,208.35,2.30919e+006,2.9164,239,3,False,
2050,274.167,1.75485e+006,2.83666,240,2,False,
2052,154.752,3.10898e+006,2.9036,241,2,False,
2062,192.2,2.50323e+006,3.54724,240,7,False,
2063,328.179,1.46603e+006,3.69333,240,6,False,
2067,113.219,4.24946e+006,4.65822,241,10,True,
2076,44.031,1.09269e+007,3.71529,243,2,False,
2077,296.066,1.62505e+006,4.84966,243,3,False,
2080,237.892,2.02244e+006,4.07472,243,3,False,
2082,502.434,957581,4.93573,244,2,False,
2087,336.741,1.42876e+006,4.52845,243,3,False,
2088,231.514,2.07815e+006,3.0434,243,3,False,
2089,50.2134,9.58151e+006,3.58096,243,2,False,
2091,121.177,3.9704e+006,3.94138,243,18,True,
2093,4870.12,98790.3,4.63371,243,2,False,
2095,161.735,2.97475e+006,3.60507,243,2,False,
2096,645.596,745235,4.93022,243,3,False,
2098,376.11,1.2792e+006,4.35055,243,3,False,
2100,408.686,1.17724e+006,4.57742,243,3,False,
2101,450.6,1.06773e+006,5.38498,244,2,False,
2105,157.369,3.05729e+006,5.25684,243,3,False,
2106,245.156,1.96251e+006,5.40101,244,2,False,
2107,165.424,2.90841e+006,2.80777,239,2,False,
2109,95.0166,5.06354e+006,2.99089,244,3,False,
2136,65.1409,7.38585e+006,2.93294,244,2,False,
2141,1816.48,264865,3.20129,244,2,False,
2143,181.354,2.65294e+006,3.31825,244,2,False,
2145,5228.86,92012.5,3.2067,244,2,False,
2150,201.611,2.38638e+006,3.6885,244,2,False,
2152,357.571,1.34552e+006,3.63893,244,2,False,
2154,3139.03,153271,3.93862,244,2,False,
2155,946.282,508433,4.01879,244,2,False,
2158,200.552,2.39898e+006,3.82479,244,2,False,
2159,383.698,1.2539e+006,4.30955,244,2,False,
2160,165.865,2.90069e+006,3.85932,244,2,False,
2161,128.584,3.74167e+006,4.11455,244,2,False,
2162,4613.67,104282,4.19579,244,2,False,
2163,91537.8,5255.98,4.02765,244,2,False,
2164,201.699,2.38534e+006,4.27424,244,2,False,
2165,393.659,1.22218e+006,4.4811,244,2,False,
2166,1492.16,322432,4.62991,244,2,False,
2167,5056.23,95154.1,4.55497,244,2,False,
2168,147.84,3.25434e+006,4.38271,244,2,False,
2169,371.368,1.29554e+006,4.53983,244,2,False,
2170,900.367,534361,4.02221,244,2,False,
2171,1742.9,276047,4.68934,244,2,False,
2172,3610.18,133268,4.92873,244,2,False,
2174,185.84,2.58889e+006,5.15663,244,2,False,
2186,127.448,3.77503e+006,4.16546,245,27,True,
2187,18.4696,2.60493e+007,4.47635,245,2,False,
2191,124.242,3.87245e+006,2.86039,247,2,False,
2193,140.919,3.41417e+006,3.6105,246,2,False,
2194,106.37,4.52309e+006,4.91195,246,5,False,
2204,227.065,2.11887e+006,2.87608,248,3,False,
2205,67.3476,7.14385e+006,2.65802,247,2,False,
2208,80.6244,5.96743e+006,2.59866,247,3,False,
2210,285.227,1.6868e+006,3.24008,247,2,False,
2213,146.174,3.29143e+006,2.81179,247,3,False,
2220,406.635,1.18318e+006,3.26367,247,2,False,
2221,142.806,3.36906e+006,3.4213,247,3,False,
2228,372.851,1.29038e+006,3.06126,247,2,False,
2229,53.2582,9.03375e+006,3.03779,247,4,False,
2231,149.464,3.21898e+006,3.49862,247,2,False,
2232,141.681,3.39581e+006,3.48538,247,3,False,
2235,293.984,1.63655e+006,4.17594,247,6,False,
2236,79.2382,6.07183e+006,3.39758,247,3,False,
2238,116.217,4.13984e+006,3.69087,247,4,False,
2240,80.3556,5.9874e+006,3.77128,247,3,False,
2241,222.639,2.16099e+006,4.60282,247,6,False,
2242,171.014,2.81334e+006,3.89062,247,3,False,
2243,181.101,2.65665e+006,3.90906,247,4,False,
2244,113.161,4.25163e+006,3.5166,247,3,False,
2245,92.4949,5.2016e+006,3.84292,247,4,False,
2246,976.89,492502,3.85912,247,2,False,
2247,193.955,2.48058e+006,3.89946,247,4,False,
2249,82.1132,5.85924e+006,4.01433,247,3,False,
2250,97.5795,4.93055e+006,4.25063,247,3,False,
2251,178.349,2.69764e+006,4.52586,247,4,False,
2252,1952.25,246445,4.20365,247,2,False,
2254,114.337,4.20792e+006,4.28506,247,3,False,
2257,387.583,1.24134e+006,4.92105,247,4,False,
2258,230.875,2.0839e+006,4.86799,247,4,False,
2259,673.248,714626,4.20621,249,2,False,
2260,242.362,1.98513e+006,4.68946,247,3,False,
2261,353.532,1.3609e+006,4.91781,247,4,False,
2264,83.0846,5.79073e+006,4.94213,247,5,True,
2268,319.139,1.50756e+006,5.3961,251,2,False,
2269,319.139,1.50756e+006,5.40101,251,2,False,
2271,63.5891,7.56609e+006,3.20786,248,2,False,
2273,18.9459,2.53945e+007,3.02861,248,2,False,
2274,29.1405,1.65104e+007,3.5183,248,2,False,
2275,184.629,2.60588e+006,2.55325,248,2,False,
2278,28.6048,1.68196e+007,3.36146,248,2,False,
2282,164.236,2.92945e+006,4.38073,248,3,False,
2285,133.938,3.5921e+006,4.16705,248,19,True,
2287,311.995,1.54208e+006,4.95254,248,3,False,
2289,93.8867,5.12448e+006,5.25157,248,2,False,
2293,2789.29,172489,2.72763,249,2,False,
2297,11827.1,40679.7,3.22618,249,2,False,
2304,256.844,1.8732e+006,2.90569,255,4,False,
2305,2690.2,178842,2.75708,249,2,False,
2311,435.629,1.10443e+006,2.81522,249,2,False,
2316,1955.93,245981,3.66268,251,2,False,
2321,1379.44,348780,3.40856,249,2,False,
2322,256.587,1.87508e+006,3.17616,249,2,False,
2327,114.36,4.20707e+006,3.88072,249,14,True,
2328,251.41,1.91369e+006,4.27141,249,3,False,
2329,47.9714,1.00293e+007,3.81014,249,2,False,
